,Record ID,SchoolName,City,State,Borough,ZipCode,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Address,2021-2022 Segment Enrollment,Public Status
4484,50010454,P.S. 160,Brooklyn,NY,Brooklyn,11219.0,11/23/2022,New York City Department of Education,11/23/2022,2530,FSE (Public School Cafeteria),AV,28-03,"Lighting fixture located over, by or within food storage, preparation, service or display facility, and facility where utensils and equipment are cleaned and stored, which may shatter due to extreme heat, temperature changes or accidental contact; not fitted with shatterproof bulb or shielded and encased, with end caps or other device.",40.63648631,-73.99905601,44,3398120.0,1057 52 STREET,260855,Public
4485,40541399,P.S. 064 JOSEPH P. ADDABBO,OZONE PARK,NY,Queens,11416.0,2/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/23/2021,2530,FSE (Public School Cafeteria),,,,40.68116435,-73.85691819,32,4188214.0,8201 101 AVENUE,263898,Public
4486,50098569,HELLENIC CLASSICAL CHARTER SCHOOL - SI,,NY,Staten Island,10314.0,1/10/2023,HELLENIC CLASSICAL CHARTER SCHOOL,5/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10H,Proper sanitization not provided for utensil ware washing operation.,40.60824851,-74.16209566,50,5107219.0,1641 RICHMOND AVENUE,11337,Private
4487,50125241,SAGE @ THE BUCKLEY SCHOOL,New York,NY,Manhattan,10021.0,1/24/2023,"SAGE DINING SERVICES, INC.",9/13/2022,2529,FSE (Private School Cafeteria - For Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.77150646,-73.96265097,4,1086876.0,113 EAST   73 STREET,49856,Private
4488,40543732,"THE FAMILY SCHOOL, SHERIDAN ACADEMY FOR YOUNG LEADERS",Bronx,NY,Bronx,10456.0,3/14/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/11/2022,2530,FSE (Public School Cafeteria),,,,40.83198571,-73.9179595,16,2002745.0,1116 SHERIDAN AVENUE,168582,Public
4489,50097229,UNITY PREPARATORY UPPER CHARTER SCHOOL OF BROOKLYN,Brooklyn,NY,Brooklyn,11211.0,1/4/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/8/2022,2531,FSE (Private School Cafeteria),,,,40.71629367,-73.95723854,33,3062221.0,584 DRIGGS AVENUE,116725,Private
4490,50113506,YESHIVA OHR YOSEPH,Brooklyn,NY,Brooklyn,11218.0,2/13/2023,YESHIVA OHR YOSEPH,12/14/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10J,Hand wash sign not posted,40.64413261,-73.98767267,39,3426910.0,1128 36 STREET,116725,Private
4491,40832114,"SAINT DEMETRIOS HIGH SCHOOL, SAINT DEMETRIOS GREEK AMERICAN SCHOOL - UPK, ST. DEMETRIOS/GREEK-AMER.",ASTORIA,NY,Queens,11102.0,12/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/16/2022,2531,FSE (Private School Cafeteria),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.76554183,-73.92340255,22,4441083.0,3003 30 DRIVE,39686,Private
4492,50132141,ROSALYN YALOW CHARTER SCHOOL,Bronx,NY,Bronx,10451.0,3/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/10/2023,2531,FSE (Private School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.82081192,-73.92612072,17,2002452.0,650 GRAND CONCOURSE,23954,Private
4493,40541358,P.S. 055 MAURE,SOUTH RICHMOND HILL,NY,Queens,11419.0,10/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/9/2021,2530,FSE (Public School Cafeteria),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.69399645,-73.81661718,28,4200233.0,13110 97 AVENUE,263898,Public
4494,50095553,CENTRAL UTA,Brooklyn,NY,Brooklyn,11206.0,1/12/2023,BAIS RUCHEL D'SATMAR INC,1/12/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,09E,Wash hands sign not posted near or above hand washing sink.,40.69502937,-73.94912749,36,3048637.0,585 MARCY AVENUE,116725,Private
4495,40738914,YESHIVA DARCHEI TORAH,Far Rockaway,NY,Queens,11691.0,11/14/2022,CONGREGATION YESHIVA DARCHEI TORAH,8/5/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.59674308,-73.7511478,31,4454258.0,257 BEACH   17 STREET,39686,Private
4496,50054380,KIPP NYC COLLEGE PREP HIGH SCHOOL,Bronx,NY,Bronx,10451.0,2/2/2023,KIPP NYC PUBLIC CHARTER SCHOOLS,6/13/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),A,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.8160857,-73.92648365,17,2128229.0,201 EAST  144 STREET,23954,Private
4497,40999358,"P.S. 156 WAVERLY, I.S. 392",Brooklyn,NY,Brooklyn,11212.0,3/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/11/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.66595795,-73.91810682,41,3081276.0,104 SUTTER AVENUE,260855,Public
4498,40542435,"P.S. 270 JOHANN DEKALB, COMMUNITY PARTNERSHIP CHARTER SCHOOL",BROOKLYN,NY,Brooklyn,11205.0,9/16/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/9/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.69019515,-73.96147788,35,3055378.0,241 EMERSON PLACE,260855,Public
4499,40542950,P.S. 038 THE PACIFIC,Brooklyn,NY,Brooklyn,11217.0,2/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2023,2530,FSE (Public School Cafeteria),,,,40.68525697,-73.98263875,33,3001183.0,450 PACIFIC STREET,260855,Public
4500,40543742,"P.S. 146 EDWARD COLLINS, P186X AT X146",Bronx,NY,Bronx,10456.0,1/26/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/19/2022,2530,FSE (Public School Cafeteria),,,,40.82501875,-73.90614192,16,2004498.0,968 CAULDWELL AVENUE,168582,Public
4501,40542130,"P.S. 147 ISAAC REMSEN, YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN",Brooklyn,NY,Brooklyn,11206.0,2/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/14/2022,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.70519677,-73.93940674,34,3071418.0,325 BUSHWICK AVENUE,260855,Public
4502,40540723,P.S. 149 CHRISTA MCAULIFFE,JACKSON HEIGHTS,NY,Queens,11372.0,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,12/24/2020,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.75483,-73.87460444,25,4035441.0,9311 34 AVENUE,263898,Public
4503,41519621,CHURCHILL SCHOOL & CENTER,New York,NY,Manhattan,10016.0,10/27/2022,"BUTTER BEANS, INC",10/27/2022,2529,FSE (Private School Cafeteria - For Profit),,,,40.74157883,-73.97801208,2,1081677.0,301 EAST   29 STREET,49856,Private
4504,40542429,"P.S./I.S. 323, MOTT HALL BRIDGES ACADEMY, P396K AT K263",Brooklyn,NY,Brooklyn,11212.0,3/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/21/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.66653721,-73.91090403,41,3081442.0,210 CHESTER STREET,260855,Public
4505,41607553,AL-MADINAH SCHOOL,Brooklyn,NY,Brooklyn,11215.0,12/12/2022,"AL-MADINAH SCHOOL, INC",11/23/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.67333998,-73.98943371,39,3338558.0,383 3 AVENUE,116725,Private
4506,50131497,MANHATTAN CHRISTIAN ACADEMY,New York,NY,Manhattan,10034.0,10/26/2022,MANHATTAN CHRISTIAN ACADEMY,2/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.86251289,-73.91828684,10,1064504.0,401 WEST  205 STREET,49856,Private
4507,40542212,"J.H.S. 223 THE MONTAUK, URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE",Brooklyn,NY,Brooklyn,11204.0,12/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/4/2022,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.63486815,-73.9815278,44,3125676.0,4200 16 AVENUE,260855,Public
4508,50109406,BNOS CHAYA STATEN ISLAND,,NY,Staten Island,10314.0,3/22/2023,CONGREGATION BNOS CHAYA,5/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.60804119,-74.14475043,50,5019047.0,471 NORTH GANNON AVENUE,11337,Private
4509,40542826,P.S. 177 THE MARLBORO,Brooklyn,NY,Brooklyn,11204.0,3/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/17/2021,2530,FSE (Public School Cafeteria),,,,40.60859654,-73.97484711,44,3175834.0,346 AVENUE P,260855,Public
4510,50069627,ST. FRANCIS OF ASSISI CATHOLIC ACADEMY,Brooklyn,NY,Brooklyn,11225.0,1/24/2023,ST. FRANCIS OF ASSISI CATHOLIC ACADEMY,5/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.66163107,-73.94944141,40,3106502.0,400 LINCOLN ROAD,116725,Private
4511,40542561,"FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL, P.S. 346 ABE STARK",Brooklyn,NY,Brooklyn,11239.0,2/17/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/18/2022,2530,FSE (Public School Cafeteria),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.64725279,-73.8811137,42,3098294.0,1400 PENNSYLVANIA AVENUE,260855,Public
4512,50121357,Zeta Charter School,BRONX,NY,Bronx,10452.0,12/5/2022,ZETA CHARTER SCHOOLS INC,12/5/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,20-04,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.83870817,-73.91879324,16,,1325 JEROME AVE,23954,Private
4513,40541292,"CYNTHIA JENKINS SCHOOL, P811Q AT Q037",JAMAICA,NY,Queens,11434.0,2/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/4/2022,2530,FSE (Public School Cafeteria),,,,40.67587199,-73.75850517,27,4279864.0,17937 137 AVENUE,263898,Public
4514,40542143,"PS 235 JANICE MARIE KNIGHT SCHOOL ANNEX, OLYMPUS ACADEMY",Brooklyn,NY,Brooklyn,11236.0,7/20/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/17/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.6452354,-73.89824109,46,3229773.0,10001 FLATLANDS AVENUE,260855,Public
4515,41378126,"THE MICHAEL J. PETRIDES SCHOOL, P037R @ PETRIDES, BRIDGE PREPARATORY CHARTER SCHOOL",,NY,Staten Island,10301.0,3/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/6/2022,2530,FSE (Public School Cafeteria),,,,40.60850441,-74.10206645,50,5113169.0,715 OCEAN TERRACE,61797,Public
4516,50018872,P2G AT GOOD SHEPHERD & ACE,Brooklyn,NY,Brooklyn,11207.0,11/17/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/17/2022,2530,FSE (Public School Cafeteria),C,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,40.66806462,-73.89317033,42,3338955.0,692 BLAKE AVENUE,260855,Public
4517,50127834,GLOBAL COMMUNITY MIDDLE CHARTER SCHOOL,New York,NY,Manhattan,10039.0,10/12/2022,RED RABBIT LLC,10/12/2022,2529,FSE (Private School Cafeteria - For Profit),AV,20-04,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.82330349,-73.93904225,9,1060503.0,218 WEST  147 STREET,49856,Private
4518,40833673,PACKER COLLEGIATE INSTITUTE,Brooklyn,NY,Brooklyn,11201.0,3/15/2023,THE PACKER COLLEGIATE INSTITUTE,1/31/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.69271832,-73.99228663,33,3391484.0,170 JORALEMON STREET,116725,Private
4519,50045068,THE STEAM BRIDGE SCHOOL,Bronx,NY,Bronx,10462.0,12/20/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/12/2022,2530,FSE (Public School Cafeteria),,,,40.84351633,-73.86549491,13,2097571.0,1684 WHITE PLAINS ROAD,168582,Public
4520,40541289,P.S. 174 WILLIAM SIDNEY MOUNT,REGO PARK,NY,Queens,11374.0,12/8/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/17/2020,2530,FSE (Public School Cafeteria),,,,40.72091688,-73.86134923,29,4073904.0,6510 DIETERLE CRESCENT,263898,Public
4521,40541321,"J.H.S. 189 DANIEL CARTER BEARD, FLUSHING INTERNATIONAL HIGH SCHOOL",FLUSHING,NY,Queens,11355.0,2/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/3/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.75983601,-73.82054669,20,4114763.0,14480 BARCLAY AVENUE,263898,Public
4522,40541006,P.S. 002 ALFRED ZIMBERG,EAST ELMHURST,NY,Queens,11370.0,2/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/25/2022,2530,FSE (Public School Cafeteria),CP,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",40.7703277,-73.89447504,22,4021375.0,7510 21 AVENUE,263898,Public
4523,50114758,CONGREGATION MACHNA SHALVA,Brooklyn,NY,Brooklyn,11230.0,11/7/2022,CONGREGATION MACHNA SHALVA,2/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),A,18G,"Manufacture of frozen dessert not authorized on Food Service Establishment permit. Milk or milk product undated, improperly dated or expired.",40.61788745,-73.96385748,44,3180577.0,1623 CONEY ISLAND AVENUE,116725,Private
4524,40944849,P.S. Q233,SAINT ALBANS,NY,Queens,11412.0,10/24/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/7/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70718891,-73.75412796,27,4438829.0,10936 204 STREET,263898,Public
4525,40798586,ST. JOHN CHRYSOSTOM SCHOOL,Bronx,NY,Bronx,10459.0,11/30/2022,ARCHDIOCESE OF NEW YORK,6/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.82732183,-73.89088654,17,2086634.0,1144 HOE AVENUE,23954,Private
4526,50063489,YESHIVAT LEV TORAH,Brooklyn,NY,Brooklyn,11234.0,11/16/2022,YESHIVAT LEV TORAH,5/19/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10I,"Single service item reused, improperly stored, dispensed; not used when required.",40.61871302,-73.94229155,45,3210464.0,3300 KINGS HIGHWAY,116725,Private
4527,40798581,STE. MARGARET MARY SCHOOL,Bronx,NY,Bronx,10453.0,12/7/2022,ARCHDIOCESE OF NEW YORK,12/7/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.8495743,-73.90752044,14,2086654.0,121 EAST  177 STREET,23954,Private
4528,40541529,"P.S. 142 AMALIA CASTRO, MANHATTAN CHARTER SCHOOL",New York,NY,Manhattan,10002.0,2/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/7/2023,2530,FSE (Public School Cafeteria),C,04M,Live roaches in facility's food or non-food area.,40.71837564,-73.98445186,1,1004080.0,100 ATTORNEY STREET,152463,Public
4529,40543600,P.S. 274 KOSCIUSKO,Brooklyn,NY,Brooklyn,11221.0,12/21/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/21/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6949137,-73.92793043,34,3073752.0,800 BUSHWICK AVENUE,260855,Public
4530,40541719,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,New York,NY,Manhattan,10023.0,3/15/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/27/2021,2530,FSE (Public School Cafeteria),,,,40.77362231,-73.98527293,6,1030341.0,100 AMSTERDAM AVENUE,152463,Public
4531,40735699,YESHIVA IMREI YOSEF SPINKA,Brooklyn,NY,Brooklyn,11219.0,1/13/2023,IMREI YOSEF SPI YESHIVA,3/31/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",40.62723069,-73.99303995,44,3131335.0,5801 15 AVENUE,116725,Private
4532,41442477,"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS, P186X @ BRONX STUDIO SCH FOR WRITERS",Bronx,NY,Bronx,10459.0,2/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2023,2530,FSE (Public School Cafeteria),,,,40.82057187,-73.89312689,17,2116211.0,928 SIMPSON STREET,168582,Public
4533,50047517,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,JAMAICA,NY,Queens,11433.0,10/24/2022,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,10/24/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.69221801,-73.78806942,27,4000000.0,11051 GUY R BREWER BLVD,39686,Private
4534,40732212,UNITED LUBAVITCHER SCHOOL,Brooklyn,NY,Brooklyn,11230.0,2/17/2023,UNITED LUBAVICHTER YESHIVOTH,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.62800954,-73.97118317,45,3170485.0,841 OCEAN PARKWAY,116725,Private
4535,40542769,"SECONDARY SCHOOL FOR LAW, CYBERARTS STUDIO ACADEMY, PARK SLOPE COLLEGIATE, MILLENNIUM BROOKLYN HS, A",Brooklyn,NY,Brooklyn,11215.0,2/9/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/9/2021,2530,FSE (Public School Cafeteria),AV,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",40.66962217,-73.97928676,39,3025510.0,237 7 AVENUE,260855,Public
4536,40542174,THE FRESH CREEK SCHOOL,Brooklyn,NY,Brooklyn,11207.0,2/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/27/2023,2530,FSE (Public School Cafeteria),,,,40.65402388,-73.89485432,42,3229155.0,875 WILLIAMS AVENUE,260855,Public
4537,50072567,ACADEMY OF ST. DOROTHY,,NY,Staten Island,10305.0,12/13/2022,MDS LUNCHBOX OF SI INC,12/13/2022,2529,FSE (Private School Cafeteria - For Profit),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.59712181,-74.08523646,50,5107505.0,1305 HYLAN BOULEVARD,11337,Private
4538,40541900,P226M @ MANHATTAN SCHOOL,New York,NY,Manhattan,10011.0,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/6/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.73489459,-73.99514315,3,1083138.0,12 WEST   12 STREET,152463,Public
4539,40676903,SHIELD INSTITUTE,FLUSHING,NY,Queens,11354.0,11/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/7/2022,2531,FSE (Private School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.7622611,-73.8197243,20,4113673.0,14461 ROOSEVELT AVENUE,39686,Private
4540,50078016,MESIVTA BEIT ARON TZVI VERETZKY HIGH SCHOOL,Brooklyn,NY,Brooklyn,11230.0,12/29/2022,CONGREGATION OHR SHRAGA D'VERETZKY,2/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.61999874,-73.95748778,44,3180716.0,1249 EAST   18 STREET,116725,Private
4541,50055090,BEIS MEIR,Brooklyn,NY,Brooklyn,11218.0,3/15/2023,CONG. BEIS MEIR INC,2/16/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",40.64073974,-73.98496006,39,3328346.0,1327 38 STREET,116725,Private
4542,41707461,LINDEN SDA SCHOOL,LAURELTON,NY,Queens,11413.0,1/5/2023,LINDEN SDA SCHOOL,2/7/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),NV,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",40.67330766,-73.74426383,31,4283002.0,13701 228 STREET,39686,Private
4543,41242599,YESHIVA BNOS AHAVAS ISRAEL,Brooklyn,NY,Brooklyn,11211.0,1/4/2023,BNOS AHAVAS ISR YESHIVA,1/4/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.70756145,-73.96186817,33,3000000.0,2 LEE AVENUE,116725,Private
4544,40543700,"P.S. X012 LEWIS AND CLARK SCHOOL, BLUEPRINT MIDDLE SCHOOL, P.S. 119",Bronx,NY,Bronx,10472.0,1/11/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/11/2023,2530,FSE (Public School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.82922485,-73.85673228,18,2025717.0,1111 PUGSLEY AVENUE,168582,Public
4545,40735290,BNOS YAKOV SCHOOL FOR GIRLS,Brooklyn,NY,Brooklyn,11211.0,2/16/2023,BNOS YAKOV SCHOOL,2/16/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.70477743,-73.95232639,33,3061065.0,68 HARRISON AVENUE,116725,Private
4546,50059853,"P277Q @ Q311, CORONA ARTS AND SCIENCES ACADEMY",CORONA,NY,Queens,11368.0,3/16/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/16/2023,2530,FSE (Public School Cafeteria),,,,40.74570139,-73.86532865,21,4547623.0,9811 44TH AVE,263898,Public
4547,41607544,ST. PHILIP NERI SCHOOL,Bronx,NY,Bronx,10468.0,2/22/2023,ARCHDIOCESE OF NEW YORK,5/10/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.87366015,-73.88696649,11,2017313.0,3031 GRAND CONCOURSE,23954,Private
4548,40728832,"P.S. K004, P.S. 007 ABRAHAM LINCOLN",Brooklyn,NY,Brooklyn,11208.0,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/11/2022,2530,FSE (Public School Cafeteria),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.68968948,-73.87310836,37,3090998.0,858 JAMAICA AVENUE,260855,Public
4549,41101832,BNOS BAIS YAAKOV OF FAR ROCKAWAY,Far Rockaway,NY,Queens,11691.0,1/17/2023,BNOS BAIS YAAKOV OF FAR ROCKAWAY,5/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.60138814,-73.7453002,31,4000000.0,613 BEACH    9 STREET,39686,Private
4550,40541496,P.S. 092 HARRY T. STEWART SR.,CORONA,NY,Queens,11368.0,11/10/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/10/2022,2530,FSE (Public School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.75541114,-73.86901587,21,4042496.0,9901 34 AVENUE,263898,Public
4551,40542162,P.S. 159 ISAAC PITKIN,Brooklyn,NY,Brooklyn,11208.0,12/9/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/8/2022,2530,FSE (Public School Cafeteria),C,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,40.67575839,-73.86946854,42,3094735.0,2781 PITKIN AVENUE,260855,Public
4552,40739074,CATHEDRAL SCHOOL,New York,NY,Manhattan,10025.0,12/5/2022,CATHEDRAL SCHOOL OF ST. JOHN THE DIVINE,4/7/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.80394409,-73.96313478,7,1082706.0,1047 AMSTERDAM AVENUE,49856,Private
4553,40543569,P.S. 086 KINGSBRIDGE HEIGHTS,Bronx,NY,Bronx,10468.0,3/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/13/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.86982851,-73.89873854,11,2100971.0,2756 RESERVOIR AVENUE,168582,Public
4554,40564180,P.S. 072 DR. WILLIAM DORNEY,Bronx,NY,Bronx,10465.0,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/7/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.82259673,-73.81824503,13,2077162.0,2951 DEWEY AVENUE,168582,Public
